Date,Open,High,Low,Close,Adj Close,Volume
1984-01-04,9927.000000,9927.000000,9927.000000,9927.000000,9927.000000,0
1984-01-05,9947.000000,9947.000000,9947.000000,9947.000000,9947.000000,0
1984-01-06,9961.000000,9961.000000,9961.000000,9961.000000,9961.000000,0
1984-01-09,9954.000000,9954.000000,9954.000000,9954.000000,9954.000000,0
1984-01-10,10016.000000,10016.000000,10016.000000,10016.000000,10016.000000,0
1984-01-11,10073.000000,10073.000000,10073.000000,10073.000000,10073.000000,0
1984-01-12,10104.000000,10104.000000,10104.000000,10104.000000,10104.000000,0
1984-01-13,10151.000000,10151.000000,10151.000000,10151.000000,10151.000000,0
1984-01-16,null,null,null,null,null,null
1984-01-17,10156.000000,10156.000000,10156.000000,10156.000000,10156.000000,0
1984-01-18,10100.000000,10100.000000,10100.000000,10100.000000,10100.000000,0
1984-01-19,10098.000000,10098.000000,10098.000000,10098.000000,10098.000000,0
1984-01-20,10104.000000,10104.000000,10104.000000,10104.000000,10104.000000,0
1984-01-23,10071.000000,10071.000000,10071.000000,10071.000000,10071.000000,0
1984-01-24,10023.000000,10023.000000,10023.000000,10023.000000,10023.000000,0
1984-01-25,10115.000000,10115.000000,10115.000000,10115.000000,10115.000000,0
1984-01-26,10180.000000,10180.000000,10180.000000,10180.000000,10180.000000,0
1984-01-27,10181.000000,10181.000000,10181.000000,10181.000000,10181.000000,0
1984-01-30,10236.000000,10236.000000,10236.000000,10236.000000,10236.000000,0
1984-01-31,10196.000000,10196.000000,10196.000000,10196.000000,10196.000000,0
1984-02-01,10201.000000,10201.000000,10201.000000,10201.000000,10201.000000,0
1984-02-02,10156.000000,10156.000000,10156.000000,10156.000000,10156.000000,0
1984-02-03,10134.000000,10134.000000,10134.000000,10134.000000,10134.000000,0
1984-02-06,10121.000000,10121.000000,10121.000000,10121.000000,10121.000000,0
1984-02-07,10061.000000,10061.000000,10061.000000,10061.000000,10061.000000,0
1984-02-08,10100.000000,10100.000000,10100.000000,10100.000000,10100.000000,0
1984-02-09,10002.000000,10002.000000,10002.000000,10002.000000,10002.000000,0
1984-02-10,9959.000000,9959.000000,9959.000000,9959.000000,9959.000000,0
1984-02-13,9963.000000,9963.000000,9963.000000,9963.000000,9963.000000,0
1984-02-14,9830.000000,9830.000000,9830.000000,9830.000000,9830.000000,0
1984-02-15,9892.000000,9892.000000,9892.000000,9892.000000,9892.000000,0
1984-02-16,9897.000000,9897.000000,9897.000000,9897.000000,9897.000000,0
1984-02-17,9925.000000,9925.000000,9925.000000,9925.000000,9925.000000,0
1984-02-20,9938.000000,9938.000000,9938.000000,9938.000000,9938.000000,0
1984-02-21,9971.000000,9971.000000,9971.000000,9971.000000,9971.000000,0
1984-02-22,9948.000000,9948.000000,9948.000000,9948.000000,9948.000000,0
1984-02-23,9940.000000,9940.000000,9940.000000,9940.000000,9940.000000,0
1984-02-24,9963.000000,9963.000000,9963.000000,9963.000000,9963.000000,0
1984-02-27,10071.000000,10071.000000,10071.000000,10071.000000,10071.000000,0
1984-02-28,10074.000000,10074.000000,10074.000000,10074.000000,10074.000000,0
1984-02-29,10031.000000,10031.000000,10031.000000,10031.000000,10031.000000,0
1984-03-01,9920.000000,9920.000000,9920.000000,9920.000000,9920.000000,0
1984-03-02,9948.000000,9948.000000,9948.000000,9948.000000,9948.000000,0
1984-03-05,10089.000000,10089.000000,10089.000000,10089.000000,10089.000000,0
1984-03-06,10059.000000,10059.000000,10059.000000,10059.000000,10059.000000,0
1984-03-07,10021.000000,10021.000000,10021.000000,10021.000000,10021.000000,0
1984-03-08,9959.000000,9959.000000,9959.000000,9959.000000,9959.000000,0
1984-03-09,9997.000000,9997.000000,9997.000000,9997.000000,9997.000000,0
1984-03-12,10087.000000,10087.000000,10087.000000,10087.000000,10087.000000,0
1984-03-13,10195.000000,10195.000000,10195.000000,10195.000000,10195.000000,0
1984-03-14,10324.000000,10324.000000,10324.000000,10324.000000,10324.000000,0
1984-03-15,10347.000000,10347.000000,10347.000000,10347.000000,10347.000000,0
1984-03-16,10458.000000,10458.000000,10458.000000,10458.000000,10458.000000,0
1984-03-19,10479.000000,10479.000000,10479.000000,10479.000000,10479.000000,0
1984-03-20,null,null,null,null,null,null
1984-03-21,10414.000000,10414.000000,10414.000000,10414.000000,10414.000000,0
1984-03-22,10456.000000,10456.000000,10456.000000,10456.000000,10456.000000,0
1984-03-23,10506.000000,10506.000000,10506.000000,10506.000000,10506.000000,0
1984-03-26,10484.000000,10484.000000,10484.000000,10484.000000,10484.000000,0
1984-03-27,10528.000000,10528.000000,10528.000000,10528.000000,10528.000000,0
1984-03-28,10701.000000,10701.000000,10701.000000,10701.000000,10701.000000,0
1984-03-29,10802.000000,10802.000000,10802.000000,10802.000000,10802.000000,0
1984-03-30,10929.000000,10929.000000,10929.000000,10929.000000,10929.000000,0
1984-04-02,11050.000000,11050.000000,11050.000000,11050.000000,11050.000000,0
1984-04-03,10934.000000,10934.000000,10934.000000,10934.000000,10934.000000,0
1984-04-04,11002.000000,11002.000000,11002.000000,11002.000000,11002.000000,0
1984-04-05,10993.000000,10993.000000,10993.000000,10993.000000,10993.000000,0
1984-04-06,10915.000000,10915.000000,10915.000000,10915.000000,10915.000000,0
1984-04-09,10890.000000,10890.000000,10890.000000,10890.000000,10890.000000,0
1984-04-10,10915.000000,10915.000000,10915.000000,10915.000000,10915.000000,0
1984-04-11,10939.000000,10939.000000,10939.000000,10939.000000,10939.000000,0
1984-04-12,10987.000000,10987.000000,10987.000000,10987.000000,10987.000000,0
1984-04-13,11015.000000,11015.000000,11015.000000,11015.000000,11015.000000,0
1984-04-16,11020.000000,11020.000000,11020.000000,11020.000000,11020.000000,0
1984-04-17,10906.000000,10906.000000,10906.000000,10906.000000,10906.000000,0
1984-04-18,10933.000000,10933.000000,10933.000000,10933.000000,10933.000000,0
1984-04-19,10783.000000,10783.000000,10783.000000,10783.000000,10783.000000,0
1984-04-20,10803.000000,10803.000000,10803.000000,10803.000000,10803.000000,0
1984-04-23,10801.000000,10801.000000,10801.000000,10801.000000,10801.000000,0
1984-04-24,10762.000000,10762.000000,10762.000000,10762.000000,10762.000000,0
1984-04-25,10866.000000,10866.000000,10866.000000,10866.000000,10866.000000,0
1984-04-26,10902.000000,10902.000000,10902.000000,10902.000000,10902.000000,0
